"dive number","date","time","sample time (min)","sample depth (m)","sample temperature (C)","sample pressure (bar)","sample heartrate"
"27","2025-07-03","09:06:36","22:00","11.75",,,
"27","2025-07-03","09:06:36","22:15","10.87","25.9",,
"27","2025-07-03","09:06:36","22:30","10.08",,,
"27","2025-07-03","09:06:36","22:45","9.51","25.8",,
"27","2025-07-03","09:06:36","23:00","7.57","25.9",,
"27","2025-07-03","09:06:36","23:15","5.56",,,
"27","2025-07-03","09:06:36","23:30","4.39",,,
"27","2025-07-03","09:06:36","23:45","5.6",,,
"27","2025-07-03","09:06:36","24:00","5.92",,,
"27","2025-07-03","09:06:36","24:15","5.19",,,
"27","2025-07-03","09:06:36","24:30","5.09",,,
"27","2025-07-03","09:06:36","24:45","5.95",,,
"27","2025-07-03","09:06:36","25:00","5.84",,,
"27","2025-07-03","09:06:36","25:15","4.91",,,
"27","2025-07-03","09:06:36","25:30","5.31",,,
"27","2025-07-03","09:06:36","25:45","5.33",,,
"27","2025-07-03","09:06:36","26:00","5.53",,,
"27","2025-07-03","09:06:36","26:15","5.75",,,
"27","2025-07-03","09:06:36","26:30","5.56",,,
"27","2025-07-03","09:06:36","26:45","4.81",,,
"27","2025-07-03","09:06:36","27:00","4.93",,,
"27","2025-07-03","09:06:36","27:15","4.98",,,
"27","2025-07-03","09:06:36","27:30","5.38",,,
"27","2025-07-03","09:06:36","27:45","4.11",,,
"27","2025-07-03","09:06:36","28:00","4.48",,,
"27","2025-07-03","09:06:36","28:15","4.53",,,
"27","2025-07-03","09:06:36","28:30","3.37",,,
"27","2025-07-03","09:06:36","28:45","1.28",,,
"27","2025-07-03","09:06:36","29:00","0.9",,,
"27","2025-07-03","09:06:36","29:15","0.38",,,
"27","2025-07-03","09:06:36","29:30","0","25.8",,
"27","2025-07-03","09:06:36","29:45","0",,,
"27","2025-07-03","09:06:36","30:00","0.05","25.9",,
"27","2025-07-03","09:06:36","30:15","0",,,
"27","2025-07-03","09:06:36","30:30","0.33",,,
"27","2025-07-03","09:06:36","30:45","0.47",,,
"27","2025-07-03","09:06:36","31:00","0.35",,,
"27","2025-07-03","09:06:36","31:15","0.24",,,
"27","2025-07-03","09:06:36","31:30","0.15",,,
"27","2025-07-03","09:06:36","31:45","0",,,
"27","2025-07-03","09:06:36","32:00","0",,,
"27","2025-07-03","09:06:36","32:15","0",,,
"27","2025-07-03","09:06:36","32:30","0.31",,,
"27","2025-07-03","09:06:36","32:45","0",,,
"27","2025-07-03","09:06:36","33:00","0.18",,,
"27","2025-07-03","09:06:36","33:15","0.14",,,
"27","2025-07-03","09:06:36","33:30","0.14",,,
"27","2025-07-03","09:06:36","33:45","0.19",,,
"27","2025-07-03","09:06:36","34:00","0.13",,,
"27","2025-07-03","09:06:36","34:15","0.41",,,
"27","2025-07-03","09:06:36","34:30","0.54",,,
"27","2025-07-03","09:06:36","34:45","0.13",,,
"27","2025-07-03","09:06:36","35:00","0.37",,,
"27","2025-07-03","09:06:36","35:15","0.18",,,
"27","2025-07-03","09:06:36","35:30","0.3",,,
"27","2025-07-03","09:06:36","35:45","0.67","25.8",,
"27","2025-07-03","09:06:36","36:00","0.11","25.9",,
"27","2025-07-03","09:06:36","36:15","0","25.8",,
"27","2025-07-03","09:06:36","36:30","0",,,
"27","2025-07-03","09:06:36","36:45","0",,,
"27","2025-07-03","09:06:36","37:00","0",,,
"27","2025-07-03","09:06:36","37:15","0",,,
"27","2025-07-03","09:06:36","37:30","0",,,
"27","2025-07-03","09:06:36","37:45","0",,,
"27","2025-07-03","09:06:36","38:00","0.06",,,
"27","2025-07-03","09:06:36","38:15","0","25.9",,
"27","2025-07-03","09:06:36","38:30","0.12","25.8",,
"27","2025-07-03","09:06:36","38:45","0","25.9",,
"28","2025-07-03","11:21:23","0:00","0",,,
"28","2025-07-03","11:21:23","0:15","0.1","26.1",,
"28","2025-07-03","11:21:23","0:30","3.77","26.0",,
"28","2025-07-03","11:21:23","0:45","6.44",,,
"28","2025-07-03","11:21:23","1:00","8.37",,,
"28","2025-07-03","11:21:23","1:15","10.71","25.9",,
"28","2025-07-03","11:21:23","1:30","11.31",,,
"28","2025-07-03","11:21:23","1:45","11.77",,,
"28","2025-07-03","11:21:23","2:00","11.47",,,
"28","2025-07-03","11:21:23","2:15","11.48",,,
"28","2025-07-03","11:21:23","2:30","11.38",,,
"28","2025-07-03","11:21:23","2:45","10.83",,,
"28","2025-07-03","11:21:23","3:00","10.27",,,
"28","2025-07-03","11:21:23","3:15","11.18",,,
"28","2025-07-03","11:21:23","3:30","11.32",,,
"28","2025-07-03","11:21:23","3:45","11.44",,,
"28","2025-07-03","11:21:23","4:00","11.43",,,
"28","2025-07-03","11:21:23","4:15","11.13",,,
"28","2025-07-03","11:21:23","4:30","10.61",,,
"28","2025-07-03","11:21:23","4:45","10.71",,,
"28","2025-07-03","11:21:23","5:00","11.06",,,
"28","2025-07-03","11:21:23","5:15","9.94",,,
"28","2025-07-03","11:21:23","5:30","10.86",,,
"28","2025-07-03","11:21:23","5:45","10.41",,,
"28","2025-07-03","11:21:23","6:00","10.3",,,
"28","2025-07-03","11:21:23","6:15","9.81","25.8",,
"28","2025-07-03","11:21:23","6:30","10.53","25.9",,
"28","2025-07-03","11:21:23","6:45","10.08",,,
"28","2025-07-03","11:21:23","7:00","10.16",,,
"28","2025-07-03","11:21:23","7:15","9.47",,,
"28","2025-07-03","11:21:23","7:30","9.78",,,
"28","2025-07-03","11:21:23","7:45","9.93",,,
"28","2025-07-03","11:21:23","8:00","9.43",,,
"28","2025-07-03","11:21:23","8:15","10.35","25.8",,
"28","2025-07-03","11:21:23","8:30","10.37",,,
"28","2025-07-03","11:21:23","8:45","10.4",,,
"28","2025-07-03","11:21:23","9:00","10.86",,,
"28","2025-07-03","11:21:23","9:15","9.48","25.9",,
"28","2025-07-03","11:21:23","9:30","9.32",,,
"28","2025-07-03","11:21:23","9:45","9.45",,,
"28","2025-07-03","11:21:23","10:00","10.6","25.8",,
"28","2025-07-03","11:21:23","10:15","9.04",,,
"28","2025-07-03","11:21:23","10:30","8.33","25.9",,
"28","2025-07-03","11:21:23","10:45","7.83",,,
"28","2025-07-03","11:21:23","11:00","7.44",,,
"28","2025-07-03","11:21:23","11:15","7.48",,,
"28","2025-07-03","11:21:23","11:30","6.62",,,
"28","2025-07-03","11:21:23","11:45","7.61",,,
"28","2025-07-03","11:21:23","12:00","8.09",,,
"28","2025-07-03","11:21:23","12:15","8.04",,,
"28","2025-07-03","11:21:23","12:30","7.99",,,
"28","2025-07-03","11:21:23","12:45","7.85",,,
"28","2025-07-03","11:21:23","13:00","8.01",,,
"28","2025-07-03","11:21:23","13:15","8",,,
"28","2025-07-03","11:21:23","13:30","7.76",,,
"28","2025-07-03","11:21:23","13:45","8.21",,,
"28","2025-07-03","11:21:23","14:00","8.82",,,
"28","2025-07-03","11:21:23","14:15","7.81",,,
"28","2025-07-03","11:21:23","14:30","8.58",,,
"28","2025-07-03","11:21:23","14:45","8.91",,,
"28","2025-07-03","11:21:23","15:00","8.81","25.8",,
"28","2025-07-03","11:21:23","15:15","8.33",,,
"28","2025-07-03","11:21:23","15:30","8.8",,,
"28","2025-07-03","11:21:23","15:45","8.57","25.9",,
"28","2025-07-03","11:21:23","16:00","9.2",,,
"28","2025-07-03","11:21:23","16:15","9.5",,,
"28","2025-07-03","11:21:23","16:30","9.02",,,
"28","2025-07-03","11:21:23","16:45","9.55",,,
"28","2025-07-03","11:21:23","17:00","9.76",,,
"28","2025-07-03","11:21:23","17:15","8.94",,,
"28","2025-07-03","11:21:23","17:30","10.19",,,
"28","2025-07-03","11:21:23","17:45","9.63",,,
"28","2025-07-03","11:21:23","18:00","9.55",,,
"28","2025-07-03","11:21:23","18:15","9.75",,,
"28","2025-07-03","11:21:23","18:30","10.25",,,
"28","2025-07-03","11:21:23","18:45","11.27","25.8",,
"28","2025-07-03","11:21:23","19:00","11.89","25.9",,
"28","2025-07-03","11:21:23","19:15","11.48",,,
"28","2025-07-03","11:21:23","19:30","11.41",,,
"28","2025-07-03","11:21:23","19:45","10.15",,,
"28","2025-07-03","11:21:23","20:00","9.8",,,
"28","2025-07-03","11:21:23","20:15","8.47",,,
"28","2025-07-03","11:21:23","20:30","8.72",,,
"28","2025-07-03","11:21:23","20:45","8.66",,,
"28","2025-07-03","11:21:23","21:00","8.84",,,
"28","2025-07-03","11:21:23","21:15","9.19",,,
"28","2025-07-03","11:21:23","21:30","8.55",,,
"28","2025-07-03","11:21:23","21:45","9.56",,,
"28","2025-07-03","11:21:23","22:00","9.48",,,
"28","2025-07-03","11:21:23","22:15","9.46",,,
"28","2025-07-03","11:21:23","22:30","9.85",,,
"28","2025-07-03","11:21:23","22:45","9.79",,,
"28","2025-07-03","11:21:23","23:00","9.89",,,
"28","2025-07-03","11:21:23","23:15","10.34",,,
"28","2025-07-03","11:21:23","23:30","10.87",,,
"28","2025-07-03","11:21:23","23:45","11.19",,,
"28","2025-07-03","11:21:23","24:00","10.51",,,
"28","2025-07-03","11:21:23","24:15","10.77",,,
"28","2025-07-03","11:21:23","24:30","10.57",,,
"28","2025-07-03","11:21:23","24:45","10.65",,,
"28","2025-07-03","11:21:23","25:00","10.39",,,
"28","2025-07-03","11:21:23","25:15","10.2",,,
"28","2025-07-03","11:21:23","25:30","9.73",,,
"28","2025-07-03","11:21:23","25:45","10.45",,,
"28","2025-07-03","11:21:23","26:00","9.76",,,
"28","2025-07-03","11:21:23","26:15","10.15","25.8",,
"28","2025-07-03","11:21:23","26:30","10.46","25.9",,
"28","2025-07-03","11:21:23","26:45","9.82",,,
"28","2025-07-03","11:21:23","27:00","10.75",,,
"28","2025-07-03","11:21:23","27:15","10.41",,,
"28","2025-07-03","11:21:23","27:30","10.47",,,
"28","2025-07-03","11:21:23","27:45","10.33","25.8",,
"28","2025-07-03","11:21:23","28:00","10.52",,,
"28","2025-07-03","11:21:23","28:15","10.6",,,
"28","2025-07-03","11:21:23","28:30","10.97","25.9",,
"28","2025-07-03","11:21:23","28:45","11.48","25.8",,
"28","2025-07-03","11:21:23","29:00","10.7",,,
"28","2025-07-03","11:21:23","29:15","9.93","25.9",,
"28","2025-07-03","11:21:23","29:30","10.42",,,
"28","2025-07-03","11:21:23","29:45","11.21",,,
"28","2025-07-03","11:21:23","30:00","10.99",,,
"28","2025-07-03","11:21:23","30:15","11.79",,,
"28","2025-07-03","11:21:23","30:30","12.26",,,
"28","2025-07-03","11:21:23","30:45","11.85",,,
"28","2025-07-03","11:21:23","31:00","11.86",,,
"28","2025-07-03","11:21:23","31:15","12.25",,,
"28","2025-07-03","11:21:23","31:30","12.36",,,
"28","2025-07-03","11:21:23","31:45","12.32",,,
"28","2025-07-03","11:21:23","32:00","11.96",,,
"28","2025-07-03","11:21:23","32:15","11.31",,,
"28","2025-07-03","11:21:23","32:30","11.59",,,
"28","2025-07-03","11:21:23","32:45","11.74",,,
"28","2025-07-03","11:21:23","33:00","10.65",,,
"28","2025-07-03","11:21:23","33:15","10.19",,,
"28","2025-07-03","11:21:23","33:30","10.4",,,
"28","2025-07-03","11:21:23","33:45","9.49",,,
"28","2025-07-03","11:21:23","34:00","9.43",,,
"28","2025-07-03","11:21:23","34:15","9.01",,,
"28","2025-07-03","11:21:23","34:30","9.4",,,
"28","2025-07-03","11:21:23","34:45","10.21",,,
"28","2025-07-03","11:21:23","35:00","9.88",,,
"28","2025-07-03","11:21:23","35:15","11.01",,,
"28","2025-07-03","11:21:23","35:30","10.68",,,
"28","2025-07-03","11:21:23","35:45","10.45",,,
"28","2025-07-03","11:21:23","36:00","10.25",,,
"28","2025-07-03","11:21:23","36:15","11.6",,,
"28","2025-07-03","11:21:23","36:30","11.05",,,
"28","2025-07-03","11:21:23","36:45","10.81",,,
"28","2025-07-03","11:21:23","37:00","10.87",,,
"28","2025-07-03","11:21:23","37:15","10.99",,,
"28","2025-07-03","11:21:23","37:30","11.32",,,
"28","2025-07-03","11:21:23","37:45","10.58",,,
"28","2025-07-03","11:21:23","38:00","10.34",,,
"28","2025-07-03","11:21:23","38:15","10.73",,,
"28","2025-07-03","11:21:23","38:30","10.71",,,
"28","2025-07-03","11:21:23","38:45","10.55",,,
"28","2025-07-03","11:21:23","39:00","11",,,
"28","2025-07-03","11:21:23","39:15","11.36",,,
"28","2025-07-03","11:21:23","39:30","11.06",,,
"28","2025-07-03","11:21:23","39:45","10.36",,,
"28","2025-07-03","11:21:23","40:00","9.75",,,
"28","2025-07-03","11:21:23","40:15","9.27",,,
"28","2025-07-03","11:21:23","40:30","9.27",,,
"28","2025-07-03","11:21:23","40:45","9.92",,,
"28","2025-07-03","11:21:23","41:00","10.44",,,
"28","2025-07-03","11:21:23","41:15","11.46",,,
"28","2025-07-03","11:21:23","41:30","11.99",,,
"28","2025-07-03","11:21:23","41:45","11.55",,,
"28","2025-07-03","11:21:23","42:00","12.06",,,
"28","2025-07-03","11:21:23","42:15","11.65",,,
"28","2025-07-03","11:21:23","42:30","12.42",,,
"28","2025-07-03","11:21:23","42:45","11.46",,,
"28","2025-07-03","11:21:23","43:00","10.53",,,
"28","2025-07-03","11:21:23","43:15","10.53",,,
"28","2025-07-03","11:21:23","43:30","9.69",,,
"28","2025-07-03","11:21:23","43:45","7.56",,,
"28","2025-07-03","11:21:23","44:00","7.25",,,
"28","2025-07-03","11:21:23","44:15","6.72",,,
"28","2025-07-03","11:21:23","44:30","6.04",,,
"28","2025-07-03","11:21:23","44:45","6.18",,,
"28","2025-07-03","11:21:23","45:00","5.95","26.0",,
"28","2025-07-03","11:21:23","45:15","6.1",,,
"28","2025-07-03","11:21:23","45:30","5.86",,,
"28","2025-07-03","11:21:23","45:45","6.04",,,
"28","2025-07-03","11:21:23","46:00","6.08",,,
"28","2025-07-03","11:21:23","46:15","5.56",,,
"28","2025-07-03","11:21:23","46:30","5.64",,,
"28","2025-07-03","11:21:23","46:45","5.6",,,
"28","2025-07-03","11:21:23","47:00","5.38",,,
"28","2025-07-03","11:21:23","47:15","5.63",,,
"28","2025-07-03","11:21:23","47:30","5.22",,,
"28","2025-07-03","11:21:23","47:45","3.29",,,
"28","2025-07-03","11:21:23","48:00","2.42",,,
"28","2025-07-03","11:21:23","48:15","0.94",,,
"28","2025-07-03","11:21:23","48:30","0.29",,,
"28","2025-07-03","11:21:23","48:45","0.44",,,
"28","2025-07-03","11:21:23","49:00","0.32",,,
"28","2025-07-03","11:21:23","49:15","0.37",,,
"28","2025-07-03","11:21:23","49:30","0.08",,,
"28","2025-07-03","11:21:23","49:45","0.36",,,
"28","2025-07-03","11:21:23","50:00","0.41",,,
"28","2025-07-03","11:21:23","50:15","0",,,
"28","2025-07-03","11:21:23","50:30","0",,,
"28","2025-07-03","11:21:23","50:45","0",,,
"28","2025-07-03","11:21:23","51:00","0",,,
"28","2025-07-03","11:21:23","51:15","0",,,
"28","2025-07-03","11:21:23","51:30","0",,,
"28","2025-07-03","11:21:23","51:45","0",,,
"28","2025-07-03","11:21:23","52:00","0",,,
"28","2025-07-03","11:21:23","52:15","0",,,
"28","2025-07-03","11:21:23","52:30","0",,,
"28","2025-07-03","11:21:23","52:45","0",,,
"28","2025-07-03","11:21:23","53:00","0",,,
"28","2025-07-03","11:21:23","53:15","0",,,
"28","2025-07-03","11:21:23","53:30","0",,,
"28","2025-07-03","11:21:23","53:45","0",,,
"28","2025-07-03","11:21:23","54:00","0",,,
"28","2025-07-03","11:21:23","54:15","0",,,
"28","2025-07-03","11:21:23","54:30","0",,,
"28","2025-07-03","11:21:23","54:45","0",,,
"28","2025-07-03","11:21:23","55:00","0",,,
"28","2025-07-03","11:21:23","55:15","0",,,
"28","2025-07-03","11:21:23","55:30","0",,,
"28","2025-07-03","11:21:23","55:45","0",,,
"28","2025-07-03","11:21:23","56:00","0",,,
"28","2025-07-03","11:21:23","56:15","0",,,
"28","2025-07-03","11:21:23","56:30","0",,,
"28","2025-07-03","11:21:23","56:45","0",,,
"28","2025-07-03","11:21:23","57:00","0",,,
"28","2025-07-03","11:21:23","57:15","0",,,
"28","2025-07-03","11:21:23","57:30","0",,,
"28","2025-07-03","11:21:23","57:45","0",,,
"28","2025-07-03","11:21:23","58:00","0",,,
"29","2025-07-03","12:42:11","0:00","0",,,
"29","2025-07-03","12:42:11","0:15","0.1","26.0",,
"29","2025-07-03","12:42:11","0:30","2.5",,,
"29","2025-07-03","12:42:11","0:45","4.1",,,
"29","2025-07-03","12:42:11","1:00","5.22",,,
"29","2025-07-03","12:42:11","1:15","5.2",,,
"29","2025-07-03","12:42:11","1:30","6.49",,,
"29","2025-07-03","12:42:11","1:45","6.63",,,
"29","2025-07-03","12:42:11","2:00","6.09",,,
"29","2025-07-03","12:42:11","2:15","5.92",,,
"29","2025-07-03","12:42:11","2:30","5.67",,,
"29","2025-07-03","12:42:11","2:45","7.14",,,
"29","2025-07-03","12:42:11","3:00","9.59","25.9",,
"29","2025-07-03","12:42:11","3:15","10.8",,,
"29","2025-07-03","12:42:11","3:30","10.89",,,
"29","2025-07-03","12:42:11","3:45","11.53","26.0",,
"29","2025-07-03","12:42:11","4:00","11.25","25.9",,
"29","2025-07-03","12:42:11","4:15","11.62",,,
"29","2025-07-03","12:42:11","4:30","12.73",,,
"29","2025-07-03","12:42:11","4:45","11.54",,,
"29","2025-07-03","12:42:11","5:00","11.5","26.0",,
"29","2025-07-03","12:42:11","5:15","12.72","25.9",,
"29","2025-07-03","12:42:11","5:30","12.35",,,
"29","2025-07-03","12:42:11","5:45","12.23",,,
"29","2025-07-03","12:42:11","6:00","12.14",,,
"29","2025-07-03","12:42:11","6:15","12.12",,,
"29","2025-07-03","12:42:11","6:30","12.27",,,
"29","2025-07-03","12:42:11","6:45","12.24",,,
"29","2025-07-03","12:42:11","7:00","12.81",,,
"29","2025-07-03","12:42:11","7:15","12.64",,,
"29","2025-07-03","12:42:11","7:30","12.78",,,
"29","2025-07-03","12:42:11","7:45","12.45",,,
"29","2025-07-03","12:42:11","8:00","13.14",,,
"29","2025-07-03","12:42:11","8:15","13.29",,,
"29","2025-07-03","12:42:11","8:30","13.04",,,
"29","2025-07-03","12:42:11","8:45","13.33",,,
"29","2025-07-03","12:42:11","9:00","13.75",,,
"29","2025-07-03","12:42:11","9:15","13.32",,,
"29","2025-07-03","12:42:11","9:30","13.59",,,
"29","2025-07-03","12:42:11","9:45","13.86",,,
"29","2025-07-03","12:42:11","10:00","13.86",,,
"29","2025-07-03","12:42:11","10:15","13.67",,,
"29","2025-07-03","12:42:11","10:30","13.85",,,
"29","2025-07-03","12:42:11","10:45","14.78",,,
"29","2025-07-03","12:42:11","11:00","15.06",,,
"29","2025-07-03","12:42:11","11:15","15.07",,,
"29","2025-07-03","12:42:11","11:30","15.32",,,
"29","2025-07-03","12:42:11","11:45","15.49",,,
"29","2025-07-03","12:42:11","12:00","15.69",,,
"29","2025-07-03","12:42:11","12:15","15.91",,,
"29","2025-07-03","12:42:11","12:30","15.56",,,
"29","2025-07-03","12:42:11","12:45","15.69",,,
"29","2025-07-03","12:42:11","13:00","15.56",,,
"29","2025-07-03","12:42:11","13:15","15.84",,,
"29","2025-07-03","12:42:11","13:30","15.62",,,
"29","2025-07-03","12:42:11","13:45","15.06",,,
"29","2025-07-03","12:42:11","14:00","15.4",,,
"29","2025-07-03","12:42:11","14:15","14.68",,,
"29","2025-07-03","12:42:11","14:30","14.95",,,
"29","2025-07-03","12:42:11","14:45","15.39",,,
"29","2025-07-03","12:42:11","15:00","14.98",,,
"29","2025-07-03","12:42:11","15:15","14.51",,,
"29","2025-07-03","12:42:11","15:30","14.66",,,
"29","2025-07-03","12:42:11","15:45","14.33",,,
"29","2025-07-03","12:42:11","16:00","13.97",,,
"29","2025-07-03","12:42:11","16:15","14.17",,,
"29","2025-07-03","12:42:11","16:30","13.63",,,
"29","2025-07-03","12:42:11","16:45","13.77",,,
"29","2025-07-03","12:42:11","17:00","13.58",,,
"29","2025-07-03","12:42:11","17:15","13.2",,,
"29","2025-07-03","12:42:11","17:30","13.46",,,
"29","2025-07-03","12:42:11","17:45","13.15",,,
"29","2025-07-03","12:42:11","18:00","13.57",,,
"29","2025-07-03","12:42:11","18:15","13.3",,,
"29","2025-07-03","12:42:11","18:30","12.84",,,
"29","2025-07-03","12:42:11","18:45","12.92","26.0",,
"29","2025-07-03","12:42:11","19:00","11.99",,,
"29","2025-07-03","12:42:11","19:15","11.66",,,
"29","2025-07-03","12:42:11","19:30","11.99","25.9",,
"29","2025-07-03","12:42:11","19:45","11.77","26.0",,
"29","2025-07-03","12:42:11","20:00","11.09",,,
"29","2025-07-03","12:42:11","20:15","9.09",,,
"29","2025-07-03","12:42:11","20:30","8.84",,,
"29","2025-07-03","12:42:11","20:45","8.77",,,
"29","2025-07-03","12:42:11","21:00","7.93",,,
"29","2025-07-03","12:42:11","21:15","7.63",,,
"29","2025-07-03","12:42:11","21:30","7.72",,,
"29","2025-07-03","12:42:11","21:45","8",,,
"29","2025-07-03","12:42:11","22:00","8.19",,,
"29","2025-07-03","12:42:11","22:15","7.91",,,
"29","2025-07-03","12:42:11","22:30","7.08",,,
"29","2025-07-03","12:42:11","22:45","8.43",,,
"29","2025-07-03","12:42:11","23:00","8.31",,,
"29","2025-07-03","12:42:11","23:15","9.35",,,
"29","2025-07-03","12:42:11","23:30","11.31",,,
"29","2025-07-03","12:42:11","23:45","11.46",,,
"29","2025-07-03","12:42:11","24:00","11.07",,,
"29","2025-07-03","12:42:11","24:15","10.63",,,
"29","2025-07-03","12:42:11","24:30","10.98",,,
"29","2025-07-03","12:42:11","24:45","11",,,
"29","2025-07-03","12:42:11","25:00","11.06",,,
"29","2025-07-03","12:42:11","25:15","10.52",,,
"29","2025-07-03","12:42:11","25:30","10.18",,,
"29","2025-07-03","12:42:11","25:45","10.28",,,
"29","2025-07-03","12:42:11","26:00","10.57",,,
"29","2025-07-03","12:42:11","26:15","10.62",,,
"29","2025-07-03","12:42:11","26:30","10.9",,,
"29","2025-07-03","12:42:11","26:45","10.34",,,
"29","2025-07-03","12:42:11","27:00","9.89",,,
"29","2025-07-03","12:42:11","27:15","10.08",,,
"29","2025-07-03","12:42:11","27:30","10.03",,,
"29","2025-07-03","12:42:11","27:45","11.05",,,
"29","2025-07-03","12:42:11","28:00","10.19",,,
"29","2025-07-03","12:42:11","28:15","8.77",,,
"29","2025-07-03","12:42:11","28:30","8.62",,,
"29","2025-07-03","12:42:11","28:45","10.38",,,
"29","2025-07-03","12:42:11","29:00","10.43",,,
"29","2025-07-03","12:42:11","29:15","9.91",,,
"29","2025-07-03","12:42:11","29:30","9.8",,,
"29","2025-07-03","12:42:11","29:45","9.99",,,
"29","2025-07-03","12:42:11","30:00","9.6",,,
"29","2025-07-03","12:42:11","30:15","10.33",,,
"29","2025-07-03","12:42:11","30:30","10.38",,,
"29","2025-07-03","12:42:11","30:45","10.05",,,
"29","2025-07-03","12:42:11","31:00","10.61",,,
"29","2025-07-03","12:42:11","31:15","11.82",,,
"29","2025-07-03","12:42:11","31:30","11.05",,,
"29","2025-07-03","12:42:11","31:45","10.8",,,
"29","2025-07-03","12:42:11","32:00","10.97",,,
"29","2025-07-03","12:42:11","32:15","10.5",,,
"29","2025-07-03","12:42:11","32:30","10.29",,,
"29","2025-07-03","12:42:11","32:45","10.66",,,
"29","2025-07-03","12:42:11","33:00","11.55",,,
"29","2025-07-03","12:42:11","33:15","10.77",,,
"29","2025-07-03","12:42:11","33:30","10.97",,,
"29","2025-07-03","12:42:11","33:45","11.14",,,
"29","2025-07-03","12:42:11","34:00","11.63",,,
"29","2025-07-03","12:42:11","34:15","11.84",,,
"29","2025-07-03","12:42:11","34:30","11.79",,,
"29","2025-07-03","12:42:11","34:45","11.43","25.9",,
"29","2025-07-03","12:42:11","35:00","10.69",,,
"29","2025-07-03","12:42:11","35:15","9.18",,,
"29","2025-07-03","12:42:11","35:30","9.53",,,
"29","2025-07-03","12:42:11","35:45","7.72",,,
"29","2025-07-03","12:42:11","36:00","6.88",,,
"29","2025-07-03","12:42:11","36:15","5.84",,,
"29","2025-07-03","12:42:11","36:30","5.92","26.0",,
"29","2025-07-03","12:42:11","36:45","5.92",,,
"29","2025-07-03","12:42:11","37:00","5.78",,,
"29","2025-07-03","12:42:11","37:15","5.99",,,
"29","2025-07-03","12:42:11","37:30","5.8",,,
"29","2025-07-03","12:42:11","37:45","6.14",,,
"29","2025-07-03","12:42:11","38:00","5.92",,,
"29","2025-07-03","12:42:11","38:15","5.63",,,
"29","2025-07-03","12:42:11","38:30","5.74",,,
"29","2025-07-03","12:42:11","38:45","5.62",,,
"29","2025-07-03","12:42:11","39:00","5.74",,,
"29","2025-07-03","12:42:11","39:15","5.51",,,
"29","2025-07-03","12:42:11","39:30","4.39",,,
"29","2025-07-03","12:42:11","39:45","2.93",,,
"29","2025-07-03","12:42:11","40:00","2.16",,,
"29","2025-07-03","12:42:11","40:15","0.99","26.1",,
"29","2025-07-03","12:42:11","40:30","0.18",,,
"29","2025-07-03","12:42:11","40:45","0",,,
"29","2025-07-03","12:42:11","41:00","0.22","26.0",,
"29","2025-07-03","12:42:11","41:15","0",,,
"29","2025-07-03","12:42:11","41:30","0.52",,,
"29","2025-07-03","12:42:11","41:45","0.45",,,
"29","2025-07-03","12:42:11","42:00","0.36",,,
"29","2025-07-03","12:42:11","42:15","0",,,
"29","2025-07-03","12:42:11","42:30","0.27","26.1",,
"29","2025-07-03","12:42:11","42:45","0.08","26.0",,
"29","2025-07-03","12:42:11","43:00","0",,,
"29","2025-07-03","12:42:11","43:15","0",,,
"29","2025-07-03","12:42:11","43:30","0",,,
"29","2025-07-03","12:42:11","43:45","0",,,
"29","2025-07-03","12:42:11","44:00","0",,,
"29","2025-07-03","12:42:11","44:15","0",,,
"29","2025-07-03","12:42:11","44:30","0",,,
"29","2025-07-03","12:42:11","44:45","0",,,
"29","2025-07-03","12:42:11","45:00","0",,,
"29","2025-07-03","12:42:11","45:15","0",,,
"30","2025-09-26","09:13:58","0:00","0",,,
"30","2025-09-26","09:13:58","0:15","0.1","19.4",,
"30","2025-09-26","09:13:58","0:30","7.42","19.3",,
"30","2025-09-26","09:13:58","0:45","10.19",,,
"30","2025-09-26","09:13:58","1:00","12.65",,,
"30","2025-09-26","09:13:58","1:15","18.04",,,
"30","2025-09-26","09:13:58","1:30","20.17","19.2",,
"30","2025-09-26","09:13:58","1:45","20.71",,,
"30","2025-09-26","09:13:58","2:00","21.77",,,
"30","2025-09-26","09:13:58","2:15","23.7",,,
"30","2025-09-26","09:13:58","2:30","26.58",,,
"30","2025-09-26","09:13:58","2:45","28.05","13.6",,
"30","2025-09-26","09:13:58","3:00","28.97","14.0",,
"30","2025-09-26","09:13:58","3:15","29.68","13.8",,
"30","2025-09-26","09:13:58","3:30","29.92","13.6",,
"30","2025-09-26","09:13:58","3:45","30.15","15.5",,
"30","2025-09-26","09:13:58","4:00","28.9","16.1",,
"30","2025-09-26","09:13:58","4:15","28.3","18.9",,
"30","2025-09-26","09:13:58","4:30","27.64","19.0",,
"30","2025-09-26","09:13:58","4:45","27.57",,,
"30","2025-09-26","09:13:58","5:00","27.05","19.1",,
"30","2025-09-26","09:13:58","5:15","28.24","19.0",,
"30","2025-09-26","09:13:58","5:30","28.75","17.0",,
"30","2025-09-26","09:13:58","5:45","27.9","17.9",,
"30","2025-09-26","09:13:58","6:00","26.88","18.9",,
"30","2025-09-26","09:13:58","6:15","26.9","19.0",,
"30","2025-09-26","09:13:58","6:30","25.13","19.1",,
"30","2025-09-26","09:13:58","6:45","24.46",,,
"30","2025-09-26","09:13:58","7:00","23.3","19.2",,
"30","2025-09-26","09:13:58","7:15","23.16",,,
"30","2025-09-26","09:13:58","7:30","25.46","19.1",,
